Date,Month,Day of week,season,Deaths,Temp,RelHumid,O3,SO2,NO2,CO
3/23/1995,3,5,2,83,53.1875,64.875,-0.8443,-1.4662,-12.4119,-524.4
3/24/1995,3,6,2,71,56.3125,39.9375,-0.9109,-1.2432,-12.7324,-439.9
3/25/1995,3,7,2,61,57.1875,53,0.9196,-0.9676,-10.0491,-432.7
3/26/1995,3,1,2,61,60.4375,47.625,-0.2011,-0.7004,-6.3946,-297.5
3/27/1995,3,2,2,68,62.0625,45.8125,-4.3462,-0.2517,-0.1462,-57.3971
3/28/1995,3,3,2,68,62.8125,49.0625,-2.9883,-0.1514,2.659,-67.9748
3/29/1995,3,4,2,75,62.625,52.125,-1.3902,-0.2432,9.4584,167.2
3/30/1995,3,5,2,66,64.125,47.875,-2.2434,-0.299,1.3052,-48.6441
3/31/1995,3,6,2,77,62.9375,54.875,-2.3372,0.5722,8.3027,156.2
4/1/1995,4,7,2,83,60,78.5,3.6775,0.0902,5.9762,63.5112
4/2/1995,4,1,2,73,62.5625,70.375,5.5,-0.7238,-7.0513,-430.8
4/3/1995,4,2,2,62,67.6875,52.625,-2.886,0.714,9.436,112
4/4/1995,4,3,2,61,58.8125,87.5625,0.0447,0.2313,12.5804,225
4/5/1995,4,4,2,51,58.1875,83.5,3.2252,-0.8873,6.1801,-353.2
4/6/1995,4,5,2,63,57.75,76.875,7.3574,-1.4737,-5.3074,-556.9
4/7/1995,4,6,2,66,60.8125,81.25,-4.2549,-0.9733,-6.9211,-556.6
4/8/1995,4,7,2,75,63.4375,43.3125,6.1826,-1.1799,-17.436,-766.5
4/9/1995,4,1,2,79,64.6875,23.25,14.127,-2.0647,-20.8564,-879.4
4/10/1995,4,2,2,67,63.625,43,2.4582,-0.472,-5.0287,-296.8
4/11/1995,4,3,2,82,63.5625,57.375,0.4764,1.4623,14.612,261.8
4/12/1995,4,4,2,72,62.25,76.0625,1.161,1.7222,18.6875,454.6
4/13/1995,4,5,2,62,57.875,70.5625,1.9082,-0.676,-4.9027,-401.6
4/14/1995,4,6,2,78,58.1875,62.375,3.1362,-0.8619,-9.3934,-532.7
4/15/1995,4,7,2,72,56.25,62.625,5.9997,-0.9487,-14.5055,-707.5
4/16/1995,4,1,2,68,52.8125,74.25,2.2721,-1.8533,-18.6549,-691.2
4/17/1995,4,2,2,60,56.1875,72,-1.9824,-0.723,-10.2214,-436.8
4/18/1995,4,3,2,63,56.625,63.5,-4.0007,-1.406,-10.2605,-635
4/19/1995,4,4,2,66,55.8125,72,-3.0871,-1.1295,-10.3868,-387.5
4/20/1995,4,5,2,63,55.5,72,-3.7991,-1.1128,-10.4427,-519.7
4/21/1995,4,6,2,61,60.4375,48.3125,-0.0248,-0.9279,-9.6409,-373
4/22/1995,4,7,2,79,66.125,44,0.5327,0.3023,-3.4636,-148.7
4/23/1995,4,1,2,66,69.375,41.125,6.0576,-0.1356,-4.6279,-123.3
4/24/1995,4,2,2,67,64,62.75,4.8384,0.1478,2.2041,-58.1323
4/25/1995,4,3,2,67,57.75,86.8125,7.2217,1.1046,4.647,-86.7098
4/26/1995,4,4,2,80,59.0625,81.0625,12.7866,-0.5252,-2.7529,-358.6
4/27/1995,4,5,2,57,60.875,78.4375,10.6504,-1.4932,-10.4071,-597.1
4/28/1995,4,6,2,66,60.25,81.875,-8.018,-1.2456,-13.5819,-629.9
4/29/1995,4,7,2,60,62.125,82.5625,-3.7019,-1.0019,-12.1137,-539.4
4/30/1995,4,1,2,64,62.3125,82,-6.2998,-0.8552,-14.589,-622.3
5/1/1995,5,2,2,70,62.125,73.375,-7.6867,-0.5493,-13.0139,-521.9
5/2/1995,5,3,2,45,61,69.3125,-4.7231,-0.4467,-15.9498,-666.9
5/3/1995,5,4,2,61,60.4375,78.375,1.6942,-0.3662,-11.842,-555.9
5/4/1995,5,5,2,80,58.0625,70.375,3.8714,-1.2906,-17.6745,-789.6
5/5/1995,5,6,2,60,56.8125,62.875,8.4001,-1.1099,-19.8978,-871
5/6/1995,5,7,2,67,57.625,64.875,8.408,-1.0542,-19.8627,-795.5
5/7/1995,5,1,2,74,57.4375,74.375,2.3949,-0.6005,-18.4013,-805
5/8/1995,5,2,2,68,58.125,73.375,-2.5671,-0.0818,-10.0803,-570.7
5/9/1995,5,3,2,69,60.5625,70.0625,-1.9599,-0.4227,-7.0364,-315.7
5/10/1995,5,4,2,71,59.6875,84.6875,-0.0805,-0.6967,-7.149,-538.5
5/11/1995,5,5,2,65,60.8125,76.625,6.4789,-1.0872,-8.1126,-621.1
5/12/1995,5,6,2,58,60.125,64.9375,8.2463,-0.2878,-11.7482,-733.7
5/13/1995,5,7,2,48,56.875,70.4375,6.3109,-1.2649,-21.0776,-952.8
5/14/1995,5,1,2,57,59.25,69,6.6618,-0.8913,-20.9201,-902
5/15/1995,5,2,2,69,60.3125,75.3125,-1.6953,-1.268,-13.775,-733.1
5/16/1995,5,3,2,65,60.375,77.33035714,-2.8692,-0.9042,-12.4619,-665.8
5/17/1995,5,4,2,54,60.875,75.5625,2.8205,-1.0098,-8.7851,-656.1
5/18/1995,5,5,2,52,59.9375,80.6875,6.004,-0.9465,-0.7299,-296.5
5/19/1995,5,6,2,69,58.625,85.625,8.0433,-0.4935,5.5901,-56.747
5/20/1995,5,7,2,63,59.25,76.4375,12.6756,-0.7271,-8.6813,-521.9
5/21/1995,5,1,2,72,58.5,77.3125,12.1994,-0.6342,-15.6935,-630.8
5/22/1995,5,2,2,71,59.75,72,7.0635,-0.8423,-12.6754,-788
5/23/1995,5,3,2,52,59.625,74.8125,-0.1671,-1.6031,-12.2284,-776.2
5/24/1995,5,4,2,61,59.5625,77.625,-0.6323,-1.4093,-10.0268,-674.3
5/25/1995,5,5,2,79,60.4375,75.25,-0.1086,-1.4989,-9.6171,-605.4
5/26/1995,5,6,2,76,61.5625,78.8125,2.1721,-0.7012,-2.3607,-316.6
5/27/1995,5,7,2,73,61.0625,82.625,11.7258,-0.9359,-10.7305,-480.1
5/28/1995,5,1,2,70,60.875,84.84821429,20.7688,-0.7767,-15.392,-577.8
5/29/1995,5,2,2,63,61.4375,86.1875,25.7207,-0.73,-10.9986,-462.4
5/30/1995,5,3,2,59,62.4375,86.75,21.2294,-0.792,0.6589,-254.6
5/31/1995,5,4,2,62,60.75,86.875,19.1879,0.9811,6.0667,-152.2
6/1/1995,6,5,3,68,61.75,76.4375,4.6881,-1.6414,-13.6085,-703.8
6/2/1995,6,6,3,62,61.75,72.5,3.5233,-1.4604,-14.3668,-720.6
6/3/1995,6,7,3,58,62.125,76.4375,7.4163,-1.2625,-15.1787,-782.2
6/4/1995,6,1,3,55,62.25,80.3125,10.0609,-0.7394,-10.9708,-470.3
6/5/1995,6,2,3,71,62.75,77.4375,5.9655,-0.8673,-8.3706,-607.8
6/6/1995,6,3,3,72,64.25,69.5,8.0954,-0.8489,-11.3718,-676.4
6/7/1995,6,4,3,59,59.75,69.4375,1.1209,-1.4844,-17.0096,-868.8
6/8/1995,6,5,3,63,60.875,74.375,0.00497,-1.5915,-16.0462,-762.3
6/9/1995,6,6,3,73,64.6875,67.125,2.5925,-1.0845,-5.5519,-406.7
6/10/1995,6,7,3,75,69.25,59.0625,12.7965,0.1105,1.1805,-100.3
6/11/1995,6,1,3,61,70.625,63.4375,28.171,0.4194,-0.9807,-181.3
6/12/1995,6,2,3,69,67.3125,79.1875,13.9859,1.1448,4.3251,-171.2
6/13/1995,6,3,3,67,63.375,86.0625,10.391,-0.2836,-2.6288,-428
6/14/1995,6,4,3,59,62.9375,79.5625,8.946,-1.403,-9.6615,-587.8
6/15/1995,6,5,3,62,60.1875,86.1875,-0.783,-1.6974,-19.2976,-929.7
6/16/1995,6,6,3,77,57.9375,89.5625,-11.3732,-1.7073,-17.3372,-678.5
6/17/1995,6,7,3,51,61.75,76.9375,1.6233,-1.0047,-15.6413,-515.1
6/18/1995,6,1,3,63,65.75,69.6875,10.935,-0.2446,-10.5839,-471.3
6/19/1995,6,2,3,64,67,73.3125,6.9167,0.0931,-4.1599,-433.6
6/20/1995,6,3,3,69,64.5,82.9375,6.9705,-0.3431,-5.1917,-580.1
6/21/1995,6,4,3,65,64.8125,80.5625,11.8009,-0.8392,-5.9111,-565.4
6/22/1995,6,5,3,56,64.5625,83.5625,20.9035,-0.7461,3.3461,-303.3
6/23/1995,6,6,3,71,63.75,85.5625,16.7257,0.3669,8.6192,-27.7953
6/24/1995,6,7,3,46,63.1875,87,23.4081,0.5538,-1.0636,-247.6
6/25/1995,6,1,3,56,64.625,84.6875,17.0782,-1.2995,-14.3427,-687.7
6/26/1995,6,2,3,70,65.5625,83.5,9.4704,-1.3261,-9.2,-575
6/27/1995,6,3,3,56,65.9375,85,18.9254,-1.2273,-0.8267,-378.1
6/28/1995,6,4,3,77,64.875,81.4375,17.3892,-1.1153,-0.8575,-372
6/29/1995,6,5,3,58,64.5625,81.5,15.541,-0.7817,-3.9427,-550
6/30/1995,6,6,3,61,65.0625,79.5625,14.0115,-0.3427,0.6071,-513.3
7/1/1995,7,7,3,69,66.0625,77.3125,14.4441,-0.6018,-8.0375,-627.8
7/2/1995,7,1,3,65,66.6875,77.625,13.827,-0.2358,-8.5523,-606.4
7/3/1995,7,2,3,65,65,78.8125,8.2879,-0.5182,-13.4544,-866.5
7/4/1995,7,3,3,49,66.0625,78.1875,14.9677,-1.2872,-17.6542,-898
7/5/1995,7,4,3,60,66.125,82.125,16.8268,0.0283,-3.411,-389.1
7/6/1995,7,5,3,62,66.125,85.9375,18.0626,-0.366,-1.1565,-340.9
7/7/1995,7,6,3,63,66.875,86,20.1587,-0.8133,7.8631,-147.7
7/8/1995,7,7,3,56,67.4375,81.4375,22.9276,-0.2524,2.8039,-349
7/9/1995,7,1,3,59,70.3125,69.9375,17.4986,-0.2142,-4.1315,-567.4
7/10/1995,7,2,3,66,75.375,49.8125,3.3057,0.4102,0.3173,-357.3
7/11/1995,7,3,3,42,68.75,63,0.5503,0.048,-4.5939,-604.8
7/12/1995,7,4,3,63,68.75,62.375,2.6953,-0.1927,-6.775,-582.6
7/13/1995,7,5,3,60,69.625,69.8125,9.0419,0.0241,0.7921,-344.4
7/14/1995,7,6,3,70,66.625,80.9375,15.3013,0.0799,3.2386,-420.5
7/15/1995,7,7,3,71,67.8125,76,23.7958,0.3783,0.7728,-306.5
7/16/1995,7,1,3,53,71.9375,72.5,3.5078,-0.4676,-2.9176,-421
7/17/1995,7,2,3,68,69.25,76.875,10.0135,0.4668,-0.3702,-442.8
7/18/1995,7,3,3,53,66.125,80.8125,5.4766,-0.00396,0.044,-409.4
7/19/1995,7,4,3,72,66.6875,77.125,1.4387,-0.0284,-5.1942,-661.8
7/20/1995,7,5,3,56,68.3125,69.9375,4.5283,0.3064,0.7834,-353
7/21/1995,7,6,3,66,68.625,73.1875,5.8115,0.4887,2.1427,-361
7/22/1995,7,7,3,53,68.9375,75.375,12.572,-0.9276,-9.6186,-713.2
7/23/1995,7,1,3,65,70.1875,71.4375,20.2625,-0.3389,-7.4197,-543.5
7/24/1995,7,2,3,65,69.0625,78.6875,19.2282,-0.3301,-0.6818,-474
7/25/1995,7,3,3,60,68.5625,77.375,20.4955,-0.4401,1.3896,-422
7/26/1995,7,4,3,48,70,74.5625,15.2338,-0.0479,11.0999,-53.2622
7/27/1995,7,5,3,64,72.9375,67.125,6.099,-0.0427,12.0701,84.1412
7/28/1995,7,6,3,59,73,67.5625,2.6304,0.2226,10.0556,183.4
7/29/1995,7,7,3,58,71.625,81.4375,18.423,-0.4625,-7.2962,-410.5
7/30/1995,7,1,3,71,69.1875,85.3125,11.5308,0.6249,-10.8888,-605.7
7/31/1995,7,2,3,67,71.0625,81.625,7.3713,1.0358,-1.5516,-318.9
8/1/1995,8,3,3,74,68.5625,84.1875,6.5971,0.3312,-2.9128,-442.6
8/2/1995,8,4,3,64,69.0625,80.3125,11.4132,0.684,2.7372,-269
8/3/1995,8,5,3,62,67.875,82.75,15.7305,0.479,5.6293,-226.9
8/4/1995,8,6,3,52,67.1875,83,12.0219,0.8797,5.8751,-204.9
8/5/1995,8,7,3,76,67.875,81.6875,15.9375,0.59,-0.038,-315.5
8/6/1995,8,1,3,66,68.5625,77.6875,12.2667,0.3162,-2.9435,-325
8/7/1995,8,2,3,61,72.125,69.25,4.9616,2.9324,5.6633,-88.7124
8/8/1995,8,3,3,48,70.625,80.6875,9.2478,2.2566,4.0695,-289.8
8/9/1995,8,4,3,68,68.125,71.0625,12.8412,1.5395,-0.3083,-442.7
8/10/1995,8,5,3,67,69.8125,71.125,6.5463,1.0041,1.1047,-423.5
8/11/1995,8,6,3,68,72.3125,62.5625,13.608,1.3886,13.4919,-31.2962
8/12/1995,8,7,3,60,68.875,66.375,13.8438,1.3826,4.5363,-244.3
8/13/1995,8,1,3,68,66.5,76.4375,9.3504,0.7063,-1.8891,-496.9
8/14/1995,8,2,3,61,66.1875,80.625,3.893,2.0887,5.6899,-284.8
8/15/1995,8,3,3,60,65.5,81.625,10.3048,-0.0254,-3.1969,-730.1
8/16/1995,8,4,3,68,65.5625,77.1875,9.6269,0.3657,-3.778,-670.4
8/17/1995,8,5,3,48,67.5625,74.625,7.8755,0.2961,-0.3451,-540.2
8/18/1995,8,6,3,67,69.875,72.3125,11.0301,-0.1861,3.2586,-306.1
8/19/1995,8,7,3,59,68.75,76.8125,15.7719,0.5577,1.646,-255.3
8/20/1995,8,1,3,68,68.1875,77.1875,14.2182,-0.2046,-9.5415,-743.2
8/21/1995,8,2,3,61,70.0625,72.5,9.3195,-0.2773,-2.4592,-597.8
8/22/1995,8,3,3,62,69.875,74.4375,6.1661,-0.1423,-1.0359,-524.9
8/23/1995,8,4,3,60,67.25,82.0625,2.7536,-0.2255,-1.987,-555.3
8/24/1995,8,5,3,63,68.5,74.125,0.1872,-0.0571,5.2542,-242.9
8/25/1995,8,6,3,50,68.75,68.875,2.0093,1.043,10.6445,46.0904
8/26/1995,8,7,3,76,70.25,64.0625,2.9593,1.8107,5.9092,-26.755
8/27/1995,8,1,3,77,71.5,56.875,9.6799,1.5802,2.9689,-287.2
8/28/1995,8,2,3,65,75.125,49.0625,2.6966,2.8269,12.0712,145.8
8/29/1995,8,3,3,72,76.6875,48.75,8.5936,2.623,14.6492,92.9851
8/30/1995,8,4,3,60,73.3125,63.0625,10.3481,1.961,16.5128,156.4
8/31/1995,8,5,3,59,71.25,68.125,5.0227,0.5865,14.36,183.3
9/1/1995,9,6,4,64,73.25,63.125,8.5311,1.099,21.253,467.5
9/2/1995,9,7,4,79,74.875,60.375,14.9394,1.6089,10.5218,171.7
9/3/1995,9,1,4,60,73.5625,60.8125,10.2427,0.9723,-1.6273,-242.1
9/4/1995,9,2,4,64,72,61.9375,10.5135,0.9138,-3.0775,-487.3
9/5/1995,9,3,4,68,75.0625,62.5,8.0548,1.604,16.0368,244.3
9/6/1995,9,4,4,66,75,71.375,1.3089,1.2149,8.1903,25.4607
9/7/1995,9,5,4,67,74.375,69.9375,5.1843,0.6357,1.0629,-267.5
9/8/1995,9,6,4,64,67.0625,81.5,2.2611,0.651,-1.15,-347.2
9/9/1995,9,7,4,56,66.75,79.125,5.5186,-0.1817,-7.4399,-535.7
9/10/1995,9,1,4,66,67.6875,76.375,9.5671,0.4337,-5.5895,-448.8
9/11/1995,9,2,4,66,71.125,67.5625,10.6174,1.6419,11.8448,222.3
9/12/1995,9,3,4,49,72.6875,66.375,12.9559,2.0622,18.1766,335
9/13/1995,9,4,4,54,73.5625,64.375,11.1479,1.5322,18.6513,389.5
9/14/1995,9,5,4,69,71.625,73.25,14.1299,0.5255,19.2063,255.5
9/15/1995,9,6,4,69,71.1875,77,13.2422,1.0712,17.3129,183.9
9/16/1995,9,7,4,72,68.625,82.625,25.2289,-0.7452,-12.3421,-601
9/17/1995,9,1,4,58,65.125,87.5,21.6526,-0.5917,-8.7291,-424.6
9/18/1995,9,2,4,55,67.4375,83.25,11.5036,-0.2534,6.0533,-79.839
9/19/1995,9,3,4,59,67.5625,81.9375,12.6616,0.4503,7.7831,-125.8
9/20/1995,9,4,4,50,66.375,82.5,6.5639,0.1461,0.9608,-357.5
9/21/1995,9,5,4,56,66.8125,82.625,6.0164,0.8307,4.5736,-390.8
9/22/1995,9,6,4,48,65.25,85.5,9.1847,0.8205,10.3558,-74.376
9/23/1995,9,7,4,55,67.625,83.5,11.5288,0.629,0.0305,-158.1
9/24/1995,9,1,4,59,68.625,77.875,10.6663,0.5156,-4.8665,-412.6
9/25/1995,9,2,4,63,68.0625,81.75,-1.4445,1.0024,-0.6231,-322.4
9/26/1995,9,3,4,68,65.875,75.75,-8.7704,-0.6706,-13.7461,-816.1
9/27/1995,9,4,4,62,66.9375,73.6875,2.5164,-0.4599,-9.7383,-729.6
9/28/1995,9,5,4,58,65.8125,79.3125,-1.5425,-0.8141,-12.9632,-766.3
9/29/1995,9,6,4,67,66.8125,75.6875,-2.5031,-0.4563,-5.6635,-313.5
9/30/1995,9,7,4,66,71.625,59.5,1.8777,1.189,7.1292,360
10/1/1995,10,1,4,58,69,85.1875,8.409,0.4061,5.6505,135
10/2/1995,10,2,4,57,74.5625,55.625,4.2448,0.4728,20.2989,633.8
10/3/1995,10,3,4,67,69.5625,85.6875,5.9864,-0.2096,17.383,481.1
10/4/1995,10,4,4,57,68.125,84.75,2.7156,0.3028,2.8336,-55.9926
10/5/1995,10,5,4,68,67.5625,86.875,-5.7819,-0.2837,0.5838,-105.8
10/6/1995,10,6,4,51,66.25,81.6875,-6.015,0.4948,3.3766,-60.9478
10/7/1995,10,7,4,53,65.875,77.3125,6.2041,-0.7003,-9.8367,-700.2
10/8/1995,10,1,4,71,65.5625,80.0625,12.4281,-1.0538,-15.6608,-819.7
10/9/1995,10,2,4,69,64.6875,83,4.6768,-0.7975,-2.1567,-339.6
10/10/1995,10,3,4,61,65.0625,86,0.0271,-0.7951,20.8204,466.3
10/11/1995,10,4,4,60,66.0625,80.1875,6.3721,1.2346,5.4936,-445
10/12/1995,10,5,4,65,64.625,84,11.8848,-0.8058,-0.0407,-513.6
10/13/1995,10,6,4,47,64.75,86,4.5527,-0.1114,11.7478,-30.6443
10/14/1995,10,7,4,51,64.75,86.3125,2.3073,-1.2519,4.0057,-30.0606
10/15/1995,10,1,4,64,65.5625,77.3125,-1.8488,-1.7421,-11.671,-638.6
10/16/1995,10,2,4,58,64.0625,83.3125,-5.8661,-1.0538,-8.006,-497.7
10/17/1995,10,3,4,53,65.6875,85.5625,-2.3882,-1.4718,4.1488,102.8
10/18/1995,10,4,4,60,65.25,83.625,0.6242,0.6678,9.1302,-7.1118
10/19/1995,10,5,4,61,64.4375,84.6875,5.7035,1.0891,7.3454,-169.8
10/20/1995,10,6,4,71,63.6875,87.625,6.4447,-1.1546,12.4452,263.8
10/21/1995,10,7,4,65,63,79.75,10.765,-1.4973,-2.6724,-389.6
10/22/1995,10,1,4,60,64.125,80.375,13.4391,-1.654,-10.1185,-500.7
10/23/1995,10,2,4,67,66.375,44.25,-6.2275,-0.7357,6.7262,317
10/24/1995,10,3,4,65,63.375,79.5625,-8.4069,-0.399,15.0051,608.8
10/25/1995,10,4,4,52,62.875,81.5,-6.8382,0.3999,22.7528,845.2
10/26/1995,10,5,4,70,64.75,78.0625,-3.5809,0.2401,34.8113,1134.8
10/27/1995,10,6,4,68,65.4375,80.625,3.1199,1.5497,41.0954,1324.9
10/28/1995,10,7,4,54,64,89.75,-7.9793,0.1376,29.6744,730.5
10/29/1995,10,1,4,72,64.5625,82.75,-0.2994,-1.3332,-5.2016,-230.3
10/30/1995,10,2,4,77,62.6875,85.5,-4.6257,-1.7517,-8.4179,-436.1
10/31/1995,10,3,4,66,61.875,81.8125,-13.6294,-1.7206,-7.3921,-259.5
11/1/1995,11,4,4,60,61.375,86.75,-16.0989,-0.5933,-8.8812,-141.6
11/2/1995,11,5,4,70,61.6875,85.0625,-13.0085,-0.0275,-3.6415,168.5
11/3/1995,11,6,4,62,61.8125,88.375,-11.6461,-0.5854,4.8321,485.8
11/4/1995,11,7,4,62,60.9375,91.8125,-9.0023,-0.6131,3.4662,173.8
11/5/1995,11,1,4,72,62.0625,87.6875,-1.6798,0.0106,-0.0771,-66.3059
11/6/1995,11,2,4,63,61.5,81,-0.7713,-0.8437,-2.5757,-259.3
11/7/1995,11,3,4,70,63.5,84.5625,-9.6877,0.5571,19.4343,1112.4
11/8/1995,11,4,4,69,62.75,89.0625,-6.9189,0.9733,22.3177,1259.6
11/9/1995,11,5,4,47,62.1875,77.75,-4.8237,-0.33,6.6201,30.8426
11/10/1995,11,6,4,75,63.0625,73.1875,-6.2354,-0.6937,-2.1652,-42.752
11/11/1995,11,7,4,53,64.25,83.5625,-8.0382,1.1729,15.4015,1068.3
11/12/1995,11,1,4,65,62.9375,88.1875,-3.447,0.3777,9.2568,703.3
11/13/1995,11,2,4,78,61,89.5625,-9.1902,0.7676,17.8732,929
11/14/1995,11,3,4,57,59.5625,87.8125,-11.6219,0.8963,8.8383,499.8
11/15/1995,11,4,4,73,59.375,89.8125,-14.6235,0.2081,16.9952,1040.7
11/16/1995,11,5,4,76,60,90.0625,-13.3929,-0.2004,26.2981,1474.3
11/17/1995,11,6,4,76,59.625,94,-10.1565,-0.2957,34.9888,2242.6
11/18/1995,11,7,4,71,58.5,96.625,-7.4796,1.2336,33.5163,2079.7
11/19/1995,11,1,4,73,58.8125,92.5625,-1.2095,2.034,39.4406,2344.8
11/20/1995,11,2,4,57,58.875,92.125,-5.1328,2.2247,46.6134,2603.5
11/21/1995,11,3,4,75,59.6875,86.875,-9.5471,-0.2722,19.805,1491.6
11/22/1995,11,4,4,71,60.1875,91.9375,-13.6983,1.768,39.683,2826.9
11/23/1995,11,5,4,72,59.125,91.9375,-8.5391,1.3909,37.725,2369.3
11/24/1995,11,6,4,65,62.6875,78.9375,-12.5952,4.5805,33.8288,2384
11/25/1995,11,7,4,70,59.0625,93.375,-10.1896,3.2079,32.3857,2019.9
11/26/1995,11,1,4,57,58.25,91,-4.5909,3.903,5.5868,791.1
11/27/1995,11,2,4,70,64.875,34.1875,-6.4614,2.1564,1.3239,937.5
11/28/1995,11,3,4,69,62.75,46.125,-13.7364,2.5654,8.6442,1496.9
11/29/1995,11,4,4,60,64.625,48.5625,-15.8427,1.6696,10.5983,1920.4
11/30/1995,11,5,4,98,61.4375,81.9375,-17.6036,3.3054,31.7866,2754.8
12/1/1995,12,6,1,76,59.375,90.875,-15.8845,2.2176,32.5711,2399.3
12/2/1995,12,7,1,79,59.375,86.3125,-10.3436,1.4206,22.1802,1040.8
12/3/1995,12,1,1,67,58.375,88.9375,-5.6788,0.9795,12.0563,1026.1
12/4/1995,12,2,1,79,60.75,84.4375,-9.922,2.2439,25.1536,1966.5
12/5/1995,12,3,1,80,62.3125,86.75,-13.7518,2.989,36.0773,2281.2
12/6/1995,12,4,1,68,61.1875,93.375,-10.4824,3.1175,42.1503,2435.4
12/7/1995,12,5,1,74,61.1875,86.625,-10.0036,0.3583,9.9927,910.1
12/8/1995,12,6,1,71,60.125,92.9375,-12.3948,0.7723,23.2211,2141.8
12/9/1995,12,7,1,78,58.1875,93.3125,-11.1545,0.4892,26.2964,2094.9
12/10/1995,12,1,1,65,58.0625,90.875,-9.9929,-0.2607,12.1993,1080.5
12/11/1995,12,2,1,62,58.625,85.875,-17.5684,0.1644,24.5684,1543.1
12/12/1995,12,3,1,63,59.4375,90.375,-13.4766,-1.7919,-5.8388,203
12/13/1995,12,4,1,54,59.25,88.5625,-12.7967,-1.6512,-18.4971,-614.6
12/14/1995,12,5,1,78,58.4375,80.6875,-14.1606,-0.4847,-9.1656,293.3
12/15/1995,12,6,1,70,60.0625,76.25,-15.5441,0.3596,-4.2671,890.7
12/16/1995,12,7,1,69,56.1875,36.4375,-5.5348,-1.6613,-20.1104,-413.4
12/17/1995,12,1,1,69,56.25,62.0625,-12.0855,-0.1596,-10.7156,343.7
12/18/1995,12,2,1,71,57.4375,78.375,-16.1843,-0.1521,-2.4163,641.3
12/19/1995,12,3,1,73,55.9375,76.3125,-13.5451,-0.2252,-2.6921,743.6
12/20/1995,12,4,1,91,55.6875,77.8125,-14.3464,0.4053,0.3377,755.1
12/21/1995,12,5,1,72,54.9375,83.625,-15.0998,0.6638,2.5147,1069
12/22/1995,12,6,1,88,57.8125,71.75,-12.6546,-0.2021,5.4145,290.1
12/23/1995,12,7,1,115,50.4375,67.1875,-5.6807,-1.2168,-17.8521,-753.2
12/24/1995,12,1,1,71,55.9375,46.875,-9.5019,-0.9006,-14.9714,-372.5
12/25/1995,12,2,1,91,58.25,39.625,-8.7411,-0.8413,-14.1157,-413.2
12/26/1995,12,3,1,83,60.8125,49.25,-12.7331,-0.0348,-4.815,147.7
12/27/1995,12,4,1,97,57.0625,77.875,-16.0239,0.6923,3.4062,878.6
12/28/1995,12,5,1,87,57.5,70,-15.0205,0.8762,7.9846,1196.2
12/29/1995,12,6,1,97,60.1875,77.9375,-16.2694,1.3391,9.0038,1235.1
12/30/1995,12,7,1,87,59.625,91,-13.9878,-0.2052,2.8044,563.2
12/31/1995,12,1,1,78,58,94.0625,-11.1926,-0.5046,-2.6915,210.9
1/1/1996,1,2,1,104,61.4375,35.5625,-1.9133,0.7161,-13.6668,-56.4728
1/2/1996,1,3,1,106,60.5,50.3125,-12.9956,1.1348,1.5792,734.2
1/3/1996,1,4,1,84,56.8125,77.875,-15.1542,1.2849,9.5607,1138.6
1/4/1996,1,5,1,96,54.6875,77.75,-15.246,0.5915,5.483,662.9
1/5/1996,1,6,1,93,55.9375,79,-14.5927,-0.1292,4.649,515.6
1/6/1996,1,7,1,86,60.6875,67.5,-16.3425,1.2801,12.9712,1791.5
1/7/1996,1,1,1,96,62.5,60.75,-12.4449,0.5174,-2.8067,658.5
1/8/1996,1,2,1,82,59.5,80.9375,-16.5011,2.7403,18.3117,1711.9
1/9/1996,1,3,1,106,55.25,92.5,-16.7853,1.1861,28.928,1598.7
1/10/1996,1,4,1,77,59.125,78.1875,-14.8819,3.066,41.4232,2331.9
1/11/1996,1,5,1,75,69.125,26.25,-11.5438,1.3491,4.3813,1180.5
1/12/1996,1,6,1,85,63.4375,40.3125,-15.3914,1.8466,10.1559,1489.8
1/13/1996,1,7,1,76,57.875,87.875,-15.6806,2.2492,17.2909,1604.4
1/14/1996,1,1,1,89,57.25,91.375,-13.0013,0.2954,15.3375,1027.5
1/15/1996,1,2,1,78,58.5625,86.5,-12.4339,0.8806,21.8514,1294.2
1/16/1996,1,3,1,80,59.9375,95.4375,-15.9099,-0.6808,-3.9709,-97.9831
1/17/1996,1,4,1,75,58.125,68.9375,-7.7517,-1.1795,-13.7399,-490.3
1/18/1996,1,5,1,85,57.5,85.8125,-13.7483,-0.1165,0.5095,22.8903
1/19/1996,1,6,1,81,59.125,54.1875,-7.3866,-1.4523,-9.9473,-580
1/20/1996,1,7,1,97,54.8125,70.8125,-9.0112,-0.8774,-5.7199,93.9528
1/21/1996,1,1,1,76,54.25,77.6875,-13.5791,-0.1207,-4.7501,274.7
1/22/1996,1,2,1,79,52.0625,46.1875,-7.975,-0.8722,-15.3138,-218.3
1/23/1996,1,3,1,74,50.75,61.6875,-13.7926,0.833,-0.1201,531.1
1/24/1996,1,4,1,70,53.75,75.8125,-14.9697,1.7844,9.1381,995.7
1/25/1996,1,5,1,84,53.25,86.6875,-17.9983,-0.8376,2.7719,181.7
1/26/1996,1,6,1,57,53.875,81.125,-14.1577,-0.6077,2.2764,551.8
1/27/1996,1,7,1,79,55.8125,83.5,-14.6624,0.8335,7.3781,691
1/28/1996,1,1,1,71,55.125,84.125,-10.1578,-0.5013,-8.3255,-353
